WAVE,FLUX,ERR,CONT,Z,Transitions,SplineRanges
1163.5694,1.01488,0.27991237,0.99840072,,,
1163.6677,1.04924,0.28193934,1.0022705,,,
1163.766,0.941351,0.27547718,0.99567166,,,
1163.8643,1.36688,0.29669301,0.98907082,,,
1163.9626,1.09338,0.28394174,0.98300177,,,
1164.0609,0.823675,0.26978786,0.99067554,,,
1164.1592,0.970449,0.27864277,0.99835154,,,
1164.2575,1.09111,0.28715365,1.0060298,,,
1164.3558,0.951353,0.27858363,1.0059387,,,
1164.4541,1.23506,0.29348095,1.0057342,,,
1164.5524,0.861496,0.2715714,1.0055297,,,
1164.6507,1.03943,0.28042984,1.0015612,,,
1164.749,1.09929,0.28224431,0.9973196,,,
1164.8473,1.0622,0.28010745,0.9930767,,,
1164.9456,1.17289,0.28567452,0.98779125,,,
1165.0438,1.1486,0.28431002,0.98220881,,,
1165.1421,1.0728,0.28008295,0.97662467,,,
1165.2404,1.01721,0.27682593,0.98078552,,,
1165.3387,1.21715,0.28714877,0.98862572,,,
1165.437,1.14964,0.28350306,0.99646819,,,
1165.5353,0.880452,0.26983571,0.99464004,,,
1165.6336,0.881715,0.26919663,0.98811183,,,
1165.7319,0.983696,0.27461623,0.98158164,,,
1165.8302,1.05122,0.2781296,0.975639,,,
1165.9285,0.939321,0.27170748,0.97005393,,,
1166.0268,1.15462,0.28227973,0.96446716,,,
1166.1251,0.977835,0.27315023,0.96960869,,,
1166.2234,0.885236,0.26814981,0.98290356,,,
1166.3217,0.938038,0.27039225,0.99620231,,,
1166.42,1.27732,0.28767372,1.0030876,,,
1166.5183,0.937236,0.27035091,1.0009165,,,
1166.6166,0.939901,0.27040479,0.99874476,,,
1166.7149,1.14972,0.28084988,0.99066954,,,
1166.8131,1.02888,0.27419324,0.97217414,,,
1166.9114,1.10292,0.27845943,0.95367323,,,
1167.0097,0.942878,0.26960395,0.94589449,,,
1167.108,1.20709,0.28264913,0.96213855,,,
1167.2063,1.08173,0.27602783,0.97838737,,,
1167.3046,0.958121,0.26992007,0.99028975,,,
1167.4029,0.848317,0.2629896,0.98961188,,,
1167.5012,1.2332,0.28256372,0.98893377,,,
1167.5995,0.985337,0.2703327,0.98838083,,,
1167.6978,1.01685,0.27125346,0.98893058,,,
1167.7961,0.852665,0.26224587,0.98948045,,,
1167.8944,0.991267,0.26937298,0.99023783,,,
1167.9927,1.18512,0.27928368,0.99490608,,,
1168.091,1.03116,0.27121163,0.99957566,,,
1168.1893,1.06332,0.27256791,1.0042466,,,
1168.2876,1.35546,0.28653193,1.0063674,,,
1168.3859,1.00595,0.26858621,1.0084821,,,
1168.4842,1.07473,0.27214775,1.0105973,,,
1168.5824,0.883711,0.26158742,1.0009129,,,
1168.6807,1.29944,0.28282175,0.99054698,,,
1168.779,1.09045,0.27182238,0.98017792,,,
1168.8773,0.843692,0.2589201,0.95866329,,,
1168.9756,1.04943,0.2693967,0.9341938,,,
1169.0739,0.858227,0.26478439,0.90971707,,,
1169.1722,1.26326,0.28797394,0.92288769,,,
1169.2705,1.37152,0.29279754,0.94944694,,,
1169.3688,0.807673,0.26246674,0.97601396,,,
1169.4671,1.09623,0.27497895,0.99024848,,,
1169.5654,0.990096,0.26417828,0.99883869,,,
1169.6637,0.827372,0.25521152,1.0074314,,,
1169.762,0.811223,0.25428684,1.0109536,,,
1169.8603,0.77888,0.25224036,1.009999,,,
1169.9586,0.896959,0.25813579,1.0090441,,,
1170.0569,1.17861,0.27235102,1.0052809,,,
1170.1552,1.09416,0.26768817,0.99846733,,,
1170.2535,0.753476,0.24991159,0.99165174,,,
1170.3517,1.10568,0.26725358,0.98695616,,,
1170.45,1.25872,0.27512588,0.98511372,,,
1170.5483,0.969101,0.25970559,0.98327068,,,
1170.6466,0.736382,0.24776497,0.98150327,,,
1170.7449,1.10221,0.26670943,0.97986249,,,
1170.8432,0.885795,0.25515233,0.97822119,,,
1170.9415,1.04831,0.26302003,0.97234006,,,
1171.0398,1.14914,0.26789761,0.95141122,,,
1171.1381,0.744994,0.24657741,0.93047618,,,
1171.2364,1.11114,0.26602685,0.91670191,,,
1171.3347,0.960547,0.25801434,0.9387158,,,
1171.433,1.11018,0.26540588,0.9607361,,,
1171.5313,1.09718,0.26518188,0.98032176,,,
1171.6296,1.07797,0.26319272,0.98114322,,,
1171.7279,0.95828,0.25694257,0.98196487,,,
1171.8262,0.773793,0.24713228,0.98278671,,,
1171.9245,1.13888,0.26560353,0.97317656,,,
1172.0228,0.88537,0.25187139,0.96313171,,,
1172.121,1.02952,0.25974277,0.95308387,,,
1172.2193,0.832878,0.2493043,0.96295987,,,
1172.3176,1.1127,0.26398045,0.97484586,,,
1172.4159,1.23253,0.26988455,0.98673529,,,
1172.5142,1.1587,0.26775365,0.98993857,,,
1172.6125,1.17756,0.26904008,0.99030207,,,
1172.7108,0.837159,0.25099059,0.99066563,,,
1172.8091,0.942067,0.25635405,0.98751669,,,
1172.9074,1.0608,0.26076764,0.98287482,,,
1173.0057,1.08955,0.26061499,0.97823155,,,
1173.104,0.959775,0.25348696,0.97940076,,,
1173.2023,0.82705,0.24652379,0.98371626,,,
1173.3006,0.826821,0.24663544,0.98803297,,,
1173.3989,0.810863,0.24553919,0.98904284,,,
1173.4972,0.943095,0.25262573,0.98666498,,,
1173.5955,0.734007,0.24096159,0.98428638,,,
1173.6938,0.650949,0.23672723,0.98388581,,,
1173.7921,0.522691,0.22884914,0.98598033,,,
1173.8903,0.41364,0.22297823,0.98807541,,,
1173.9886,0.317957,0.21682261,0.98980818,,,
1174.0869,0.223123,0.21103562,0.99064186,,,
1174.1852,0.190313,0.20874476,0.99147574,,,
1174.2835,0.320308,0.21649007,0.99172291,,,
1174.3818,0.217559,0.21024524,0.99006688,,,
1174.4801,0.316364,0.21575428,0.98841032,,,
1174.5784,0.393223,0.22005763,0.98446113,,,
1174.6767,0.249769,0.21157718,0.95445909,,,
1174.775,0.462609,0.2234181,0.92444825,,,
1174.8733,0.415583,0.22065366,0.89213641,,,
1174.9716,0.655611,0.23435716,0.78339749,,,
1175.0699,0.446883,0.22221929,0.67462682,,,
1175.1682,0.299878,0.21312377,0.56582442,,,
1175.2665,0.532628,0.22646679,0.53890041,,,
1175.3648,0.342791,0.21576496,0.51397165,,,
1175.4631,0.489849,0.22459762,0.4890356,,,
1175.5614,0.203541,0.20690003,0.48454578,,,
1175.6596,0.377498,0.21673583,0.48450593,,,
1175.7579,0.362192,0.215949,0.48446605,,,
1175.8562,0.675041,0.23332365,0.49903788,,,
1175.9545,0.384204,0.21706219,0.51799054,,,
1176.0528,0.322879,0.2130089,0.5369487,,,
1176.1511,0.514236,0.22404631,0.59954734,,,
1176.2494,0.404826,0.21758521,0.68951982,,,
1176.3477,0.262648,0.20869837,0.77951844,,,
1176.446,0.33966,0.21326706,0.84108931,,,
1176.5443,0.321579,0.21186456,0.88058362,,,
1176.6426,0.321093,0.21158408,0.92008938,,,
1176.7409,0.177192,0.20317084,0.94888409,,,
1176.8392,0.177398,0.20262997,0.96213299,,,
1176.9375,0.140438,0.20054738,0.9753857,,,
1177.0358,0.168963,0.20203811,0.98472707,,,
1177.1341,0.126053,0.19953619,0.98699827,,,
1177.2324,0.101294,0.19789951,0.9892701,,,
1177.3307,0.617887,0.23263587,0.99104366,,,
1177.4289,0.669623,0.23781482,0.99084047,,,
1177.5272,0.788677,0.24301,0.99063718,,,
1177.6255,0.687275,0.23773049,0.99043266,,,
1177.7238,0.714779,0.23845081,0.99022162,,,
1177.8221,0.69147,0.23084747,0.99001047,,,
1177.9204,0.876458,0.23972329,0.98979922,,,
1178.0187,0.812884,0.23620383,0.98937732,,,
1178.117,1.13716,0.25273226,0.98895417,,,
1178.2153,0.730918,0.23166932,0.98853086,,,
1178.3136,0.945333,0.24266768,0.9882984,,,
1178.4119,0.958864,0.24321023,0.98807761,,,
1178.5102,0.881624,0.23971707,0.98785671,,,
1178.6085,1.14547,0.25223945,0.9910299,,,
1178.7068,1.15795,0.25227107,0.99511556,,,
1178.8051,0.987624,0.24340049,0.99920235,,,
1178.9034,0.982527,0.24349962,1.0006879,,,
1179.0017,1.02587,0.24520479,1.0012369,,,
1179.1,0.92028,0.23963606,1.0017861,,,
1179.1982,1.10308,0.24866118,1.0021479,,,
1179.2965,0.887747,0.23719812,1.002375,,,
1179.3948,1.02741,0.24471416,1.0026021,,,
1179.4931,0.840168,0.23519096,1.0025607,,,
1179.5914,0.912775,0.23857885,1.00228,,,
1179.6897,1.05055,0.24532653,1.0019992,,,
1179.788,1.08112,0.24654871,1.0005506,,,
1179.8863,1.20612,0.25245083,0.99715611,,,
1179.9846,0.917306,0.23805292,0.99376058,,,
1180.0829,0.903587,0.23750462,0.99161004,,,
1180.1812,0.860174,0.23501799,0.99387011,,,
1180.2795,0.856634,0.23444266,0.99613078,,,
1180.3778,1.01983,0.24285381,0.99740196,,,
1180.4761,1.14246,0.24844562,0.99378765,,,
1180.5744,0.918205,0.23755373,0.99017225,,,
1180.6727,0.919431,0.2380437,0.98660764,,,
1180.771,1.11926,0.2507031,0.98678314,,,
1180.8693,0.739342,0.23062837,0.98695865,,,
1180.9675,0.905585,0.23868671,0.98713417,,,
1181.0658,0.930305,0.24033829,0.99032567,,,
1181.1641,1.25508,0.2546776,0.99364149,,,
1181.2624,0.84188,0.23193325,0.99695823,,,
1181.3607,1.12816,0.24600984,0.99456255,,,
1181.459,1.00469,0.23999086,0.99080028,,,
1181.5573,0.867742,0.23282458,0.98703689,,,
1181.6556,0.869414,0.23281506,0.98491917,,,
1181.7539,1.01622,0.23983158,0.98367898,,,
1181.8522,0.998906,0.23871134,0.98243839,,,
1181.9505,1.04434,0.24102836,0.98563755,,,
1182.0488,1.00066,0.23843988,0.99179213,,,
1182.1471,0.809131,0.22908834,0.99794844,,,
1182.2454,0.820541,0.22939221,1.0017369,,,
1182.3437,1.35628,0.25476296,1.0025785,,,
1182.442,1.05068,0.24097595,1.0034202,,,
1182.5403,0.991475,0.2378951,0.99737393,,,
1182.6386,0.829295,0.22936717,0.98072497,,,
1182.7368,0.962477,0.23605139,0.96407118,,,
1182.8351,0.855906,0.23011563,0.94137907,,,
1182.9334,0.528699,0.2126111,0.89947143,,,
1183.0317,0.646709,0.21911813,0.8575517,,,
1183.13,0.685783,0.2205086,0.82289664,,,
1183.2283,0.531084,0.21220118,0.86612801,,,
1183.3266,0.778201,0.22506889,0.90937177,,,
1183.4249,0.891397,0.23096707,0.95169101,,,
1183.5232,0.665139,0.21885888,0.96608441,,,
1183.6215,0.500692,0.20974833,0.98048191,,,
1183.7198,0.453535,0.20701637,0.99488349,,,
1183.8181,0.365852,0.2020176,0.99403316,,,
1183.9164,0.601465,0.21465646,0.99105462,,,
1184.0147,0.498544,0.20872658,0.98807518,,,
1184.113,0.561781,0.21240918,0.97301151,,,
1184.2113,0.521827,0.21049812,0.95333662,,,
1184.3096,0.434329,0.20473157,0.93365604,,,
1184.4079,0.6825,0.2185836,0.88481834,,,
1184.5061,0.539253,0.21104133,0.82167202,,,
1184.6044,0.741356,0.22128313,0.75850756,,,
1184.7027,0.845271,0.22682958,0.75296146,,,
1184.801,0.848913,0.22693043,0.80117899,,,
1184.8993,1.03698,0.23573677,0.8494103,,,
1184.9976,1.02147,0.23482627,0.89242335,,,
1185.0959,0.951259,0.23159886,0.92624885,,,
1185.1942,1.06659,0.23717468,0.960084,,,
1185.2925,1.06509,0.2370998,0.98281579,,,
1185.3908,0.78875,0.22255291,0.98090913,,,
1185.4891,0.715444,0.21890644,0.97900188,,,
1185.5874,0.961296,0.23380652,0.9782023,,,
1185.6857,0.82395,0.23166914,0.98340053,,,
1185.784,1.03378,0.24153241,0.98860021,,,
1185.8823,1.01301,0.24027865,0.9937947,,,
1185.9806,0.874934,0.23341443,0.99619809,,,
1186.0789,0.996932,0.23536929,0.99860212,,,
1186.1772,0.876553,0.226113,1.0010068,,,
1186.2754,0.985731,0.23137431,1.0002715,,,
1186.3737,0.70107,0.21673816,0.99897085,,,
1186.472,0.845123,0.22454249,0.99766979,,,
1186.5703,0.932314,0.22864625,0.99353845,,,
1186.6686,0.899895,0.22657426,0.98867953,,,
1186.7669,0.95673,0.22931723,0.98381919,,,
1186.8652,0.981014,0.23033644,0.98384422,,,
1186.9635,0.743162,0.21849514,0.98660734,,,
1187.0618,1.2769,0.24478578,0.98937122,,,
1187.1601,0.817818,0.22197316,0.99146183,,,
1187.2584,0.932792,0.22795549,0.99284385,,,
1187.3567,0.908797,0.22618408,0.99422622,,,
1187.455,0.807748,0.22150387,0.99499489,,,
1187.5533,0.880914,0.22505797,0.9945308,,,
1187.6516,1.02221,0.23225652,0.99406653,,,
1187.7499,0.936458,0.22778993,0.99367299,,,
1187.8482,0.977573,0.22999142,0.99360765,,,
1187.9465,0.949433,0.22824476,0.99354224,,,
1188.0447,0.935222,0.22729081,0.99339507,,,
1188.143,1.00677,0.23107882,0.99268045,,,
1188.2413,0.863932,0.2241456,0.99196559,,,
1188.3396,0.946682,0.22754699,0.99125048,,,
1188.4379,1.17253,0.23860701,0.98954286,,,
1188.5362,0.969327,0.22859743,0.98780512,,,
1188.6345,1.0651,0.23285625,0.98606684,,,
1188.7328,1.20968,0.23980452,0.98554339,,,
1188.8311,0.968357,0.22754454,0.98529121,,,
1188.9294,0.951479,0.22721828,0.98503891,,,
1189.0277,0.786489,0.22039949,0.98372818,,,
1189.126,0.902064,0.22767164,0.98187806,,,
1189.2243,1.04348,0.23392337,0.98002737,,,
1189.3226,0.887875,0.22629383,0.97952387,,,
1189.4209,0.771048,0.21954407,0.97987892,,,
1189.5192,0.826167,0.22120638,0.98023402,,,
1189.6175,0.615949,0.20895647,0.98067285,,,
1189.7158,0.389822,0.19657539,0.9812116,,,
1189.814,0.231052,0.18788798,0.98175045,,,
1189.9123,0.315343,0.19259451,0.9816088,,,
1190.0106,0.0628676,0.17778171,0.97989675,,,
1190.1089,0.124788,0.18140827,0.97818417,,,
1190.2072,0.0510888,0.17677896,0.97619435,,,
1190.3055,-0.0201142,0.17214361,0.97260522,,,
1190.4038,0.163725,0.18300859,0.96901503,,,
1190.5021,0.167768,0.18330436,0.96542377,,,
1190.6004,0.350876,0.1945249,0.96844906,,,
1190.6987,0.292789,0.19093892,0.97151539,,,
1190.797,0.534984,0.20456602,0.97458255,,,
1190.8953,0.788198,0.21759372,0.96993584,,,
1190.9936,0.656774,0.21057334,0.96380841,,,
1191.0919,0.697178,0.21287343,0.9576792,,,
1191.1902,0.769867,0.21621586,0.94125741,,,
1191.2885,0.841252,0.2201269,0.92205138,,,
1191.3868,0.790223,0.25917035,0.90283986,,,
1191.4851,0.962201,0.26940616,0.90734504,,,
1191.5833,0.961219,0.26849785,0.9256355,,,
1191.6816,0.96133,0.26907217,0.9439311,,,
1191.7799,0.919353,0.2661777,0.95533579,,,
1191.8782,0.944403,0.22449062,0.95920199,,,
1191.9765,0.857126,0.21963114,0.96306925,,,
1192.0748,0.803475,0.21753083,0.96626627,,,
1192.1731,0.800515,0.21718701,0.96806387,,,
1192.2714,0.767882,0.21526197,0.96986194,,,
1192.3697,0.739157,0.21342095,0.97123407,,,
1192.468,0.764925,0.215124,0.97051302,,,
1192.5663,0.873698,0.22067569,0.96979172,,,
1192.6646,0.761369,0.21479154,0.9690318,,,
1192.7629,0.678019,0.21023034,0.96585496,,,
1192.8612,0.706085,0.21201436,0.96267719,,,
1192.9595,0.358217,0.19308952,0.95949847,,,
1193.0578,0.368402,0.19336603,0.95741508,,,
1193.1561,0.116748,0.17908727,0.95550838,,,
1193.2544,0.286538,0.18911027,0.95360111,,,
1193.3526,0.160276,0.18192566,0.95439581,,,
1193.4509,0.230036,0.18520383,0.95630986,,,
1193.5492,0.424066,0.19605283,0.95822441,,,
1193.6475,0.451402,0.19753495,0.95552014,,,
1193.7458,0.591095,0.20521515,0.94907068,,,
1193.8441,0.691925,0.21085032,0.94261936,,,
1193.9424,0.653441,0.21352181,0.92902886,,,
1194.0407,0.64844,0.21415822,0.90467056,,,
1194.139,0.66916,0.21545748,0.88030535,,,
1194.2373,0.794134,0.22327824,0.86140439,,,
1194.3356,0.761321,0.21613675,0.85946167,,,
1194.4339,1.10117,0.22984065,0.85751836,,,
1194.5322,0.89061,0.21985643,0.86104748,,,
1194.6305,1.07042,0.22816012,0.88759175,,,
1194.7288,0.780658,0.21380884,0.91414348,,,
1194.8271,0.87748,0.21923712,0.93996703,,,
1194.9254,0.935699,0.22177004,0.94680911,,,
1195.0237,0.577321,0.20339238,0.95365307,,,
1195.1219,0.717138,0.21090739,0.96049892,,,
1195.2202,0.525684,0.27068731,0.95955182,,,
1195.3185,0.532664,0.31511688,0.9575784,,,
1195.4168,0.718932,0.32956937,0.95560439,,,
1195.5151,1.1813,0.36195556,0.9541549,,,
1195.6134,0.961146,0.34555373,0.95290035,,,
1195.7117,0.865704,0.33893389,0.9516454,,,
1195.81,0.588905,0.31903431,0.94863891,,,
1195.9083,0.584511,0.31685745,0.94433836,,,
1196.0066,0.484646,0.31022471,0.94003656,,,
1196.1049,0.663049,0.3232363,0.93259222,,,
1196.2032,0.31903,0.29687537,0.92081445,,,
1196.3015,0.69402,0.32595866,0.90903332,,,
1196.3998,0.631322,0.3204804,0.90277337,,,
1196.4981,0.444091,0.20820878,0.91169521,,,
1196.5964,0.475878,0.1964201,0.92061952,,,
1196.6947,0.432445,0.19398399,0.92875974,,,
1196.793,0.285694,0.18632499,0.93066286,,,
1196.8912,0.280293,0.1856914,0.93256647,,,
1196.9895,0.468668,0.1944343,0.93447058,,,
1197.0878,0.396573,0.19207044,0.93237434,,,
1197.1861,0.432563,0.19234899,0.93010362,,,
1197.2844,0.436591,0.19370492,0.92783223,,,
1197.3827,0.74711,0.21116305,0.92514741,,,
1197.481,0.59033,0.20289588,0.92236087,,,
1197.5793,0.684311,0.20739832,0.9195735,,,
1197.6776,0.804449,0.21365323,0.92043942,,,
1197.7759,1.32756,0.23647183,0.92327412,,,
1197.8742,1.31476,0.23442351,0.92610958,,,
1197.9725,2.36254,0.27592137,0.92818619,,,
1198.0708,3.36356,0.30803447,0.92948851,,,
1198.1691,8.34564,0.42827087,0.93079116,,,
1198.2674,73.4212,1.0877705,0.93121178,,,
1198.3657,286.557,2.0672253,0.92992119,,,
1198.464,589.471,2.9269304,0.92863021,,,
1198.5623,984.401,3.8771024,0.92756638,,,
1198.6605,1372.44,5.7487221,0.92895906,,,
1198.7588,1741.68,6.6592118,0.93035209,,,
1198.8571,1987.58,7.1055821,0.93174547,,,
1198.9554,2286.39,7.6126597,0.93240819,,,
1199.0537,2282.31,7.6045128,0.93301701,,,
1199.152,1101.27,5.7817471,0.93362597,,,
1199.2503,0,0,0.93580424,,,
1199.3486,0,0,0.93843522,,,
1199.4469,0,0,0.9410669,,,
1199.5452,0,0,0.94153161,,,
1199.6435,0,0,0.94067605,,,
1199.7418,79.6015,1.4570249,0.93982021,,,
1199.8401,162.562,2.0305256,0.93947557,,,
1199.9384,33.8659,0.76373597,0.93971254,,,
1200.0367,6.8159,0.3946161,0.93994955,,,
1200.135,3.37829,0.30730884,0.93885448,,,
1200.2333,2.46336,0.2774563,0.93483548,,,
1200.3316,1.48895,0.24030588,0.93081533,,,
1200.4298,1.10028,0.22296447,0.92691726,,,
1200.5281,1.07014,0.22194255,0.9236679,,,
1200.6264,0.666979,0.20217996,0.92041759,,,
1200.7247,0.792434,0.20836597,0.91712781,,,
1200.823,0.950023,0.21636617,0.90550126,,,
1200.9213,0.672439,0.20271341,0.89387143,,,
1201.0196,0.7224,0.20568818,0.88223832,,,
1201.1179,0.463431,0.19276306,0.89047737,,,
1201.2162,0.337822,0.18554011,0.90219914,,,
1201.3145,0.435406,0.19053338,0.91392413,,,
1201.4128,0.399467,0.18925478,0.91442239,,,
1201.5111,0.49655,0.19377668,0.91001865,,,
1201.6094,0.329489,0.18510513,0.90561365,,,
1201.7077,0.49008,0.19339917,0.88875279,,,
1201.806,0.247912,0.18010957,0.86138489,,,
1201.9043,0.222297,0.17861073,0.83400932,,,
1202.0026,0.168859,0.17603903,0.80646018,,,
1202.1009,0.122875,0.17286031,0.77848879,,,
1202.1991,0.139616,0.17523009,0.75050957,,,
1202.2974,0.11661,0.1777323,0.73266215,,,
1202.3957,0.230384,0.18368568,0.78134327,,,
1202.494,0.13464,0.18016258,0.83003791,,,
1202.5923,0.200317,0.22158346,0.87874607,,,
1202.6906,0.400625,0.24299396,0.89451887,,,
1202.7889,0.157644,0.22301342,0.90953463,,,
1202.8872,0.307701,0.23623554,0.92455453,,,
1202.9855,0.497826,0.24917925,0.92644146,,,
1203.0838,0.519793,0.25091908,0.92551893,,,
1203.1821,0.660862,0.22848894,0.92459611,,,
1203.2804,0.695275,0.20348763,0.92377744,,,
1203.3787,0.427128,0.18857131,0.9230102,,,
1203.477,0.774194,0.2073957,0.92224271,,,
1203.5753,0.707067,0.20405368,0.92238979,,,
1203.6736,0.543719,0.19546133,0.92339723,,,
1203.7719,0.84754,0.21074888,0.92440492,,,
1203.8702,0.900305,0.21326505,0.92502974,,,
1203.9684,0.610018,0.19803902,0.92455664,,,
1204.0667,0.730841,0.20495735,0.92408338,,,
1204.165,0.588243,0.1973689,0.92334229,,,
1204.2633,0.630902,0.1995938,0.92032112,,,
1204.3616,0.817424,0.20935773,0.91729908,,,
1204.4599,0.537954,0.19442158,0.91427615,,,
1204.5582,0.670278,0.20146507,0.91469124,,,
1204.6565,0.512232,0.1929742,0.91528654,,,
1204.7548,0.797097,0.20807479,0.91588196,,,
1204.8531,0.516756,0.19312087,0.91287266,,,
1204.9514,0.567564,0.19585737,0.90894209,,,
1205.0497,0.70025,0.2027597,0.90501039,,,
1205.148,0.321573,0.18222069,0.90443752,,,
1205.2463,0.505267,0.19175729,0.90672775,,,
1205.3446,0.280617,0.17992119,0.90901857,,,
1205.4429,0.411311,0.1873895,0.91023815,,,
1205.5412,0.441269,0.18818693,0.90975527,,,
1205.6395,0.455682,0.1900899,0.90927221,,,
1205.7377,0.340583,0.18436022,0.90874103,,,
1205.836,0.319462,0.18237918,0.90805042,,,
1205.9343,0.324323,0.18292591,0.90735959,,,
1206.0326,0.294313,0.18025692,0.90461986,,,
1206.1309,0.165735,0.17250443,0.87762312,,,
1206.2292,0.169019,0.17240951,0.85061887,,,
1206.3275,0.197524,0.1741991,0.82360712,,,
1206.4258,0.251108,0.17707934,0.75368365,,,
1206.5241,0.0524239,0.16510618,0.68016351,,,
1206.6224,0.12022,0.16914167,0.60662302,,,
1206.7207,0.318739,0.18074936,0.63185403,,,
1206.819,0.397827,0.18529693,0.70628818,,,
1206.9173,0.357967,0.18274868,0.78074287,,,
1207.0156,0.476631,0.18983547,0.82933286,,,
1207.1139,0.51555,0.19209466,0.85333528,,,
1207.2122,0.592051,0.1954678,0.87734429,,,
1207.3105,0.788711,0.20565235,0.89267964,,,
1207.4088,0.762581,0.20447038,0.89252855,,,
1207.507,0.64392,0.1980914,0.89237738,,,
1207.6053,0.684655,0.19993146,0.89244625,,,
1207.7036,0.74942,0.20347479,0.89444354,,,
1207.8019,0.526058,0.19172068,0.89644135,,,
1207.9002,0.788848,0.20495071,0.89843967,,,
1207.9985,0.577249,0.19420713,0.89740724,,,
1208.0968,0.708302,0.20104482,0.89621108,,,
1208.1951,0.681914,0.19963789,0.89501455,,,
1208.2934,0.628084,0.19683957,0.8946877,,,
1208.3917,0.734975,0.20236033,0.89458646,,,
1208.49,0.53973,0.19252492,0.89448516,,,
1208.5883,0.748644,0.20332715,0.89475768,,,
1208.6866,0.903915,0.21080797,0.8952402,,,
1208.7849,0.75951,0.20340406,0.89572281,,,
1208.8832,0.669214,0.19868469,0.8966943,,,
1208.9815,0.841027,0.20747481,0.89845112,,,
1209.0798,0.751514,0.20247158,0.9002084,,,
1209.1781,0.685185,0.19923459,0.90140879,,,
1209.2763,0.764165,0.20342028,0.90074464,,,
1209.3746,0.6948,0.19972107,0.90008027,,,
1209.4729,0.891405,0.20962028,0.89939575,,,
1209.5712,0.747341,0.20246215,0.89846608,,,
1209.6695,0.643003,0.19672487,0.89753612,,,
1209.7678,0.832211,0.20632997,0.89660586,,,
1209.8661,0.67645,0.19825431,0.89628453,,,
1209.9644,0.647233,0.19689227,0.89609698,,,
1210.0627,0.805327,0.20488968,0.89590935,,,
1210.161,0.727566,0.20026582,0.89384711,,,
1210.2593,0.582212,0.19276952,0.89083975,,,
1210.3576,0.570571,0.19281396,0.88783152,,,
1210.4559,0.671863,0.20152472,0.88264465,,,
1210.5542,0.721877,0.20702195,0.87537516,,,
1210.6525,0.571418,0.19869135,0.86810364,,,
1210.7508,0.761656,0.20831801,0.86370088,,,
1210.8491,0.727631,0.20583583,0.86769911,,,
1210.9474,0.510207,0.18884236,0.87169841,,,
1211.0456,0.711686,0.19897551,0.87485314,,,
1211.1439,0.532738,0.18948034,0.87048785,,,
1211.2422,0.575555,0.19161285,0.86612132,,,
1211.3405,0.556926,0.19104648,0.86175356,,,
1211.4388,0.5555,0.19101639,0.86052711,,,
1211.5371,0.513898,0.18822193,0.85987949,,,
1211.6354,0.489786,0.18741853,0.85923166,,,
1211.7337,0.533005,0.18939393,0.86211279,,,
1211.832,0.454531,0.18500298,0.86657462,,,
1211.9303,0.545955,0.19015984,0.87103763,,,
1212.0286,0.510069,0.18820864,0.87364889,,,
1212.1269,0.628226,0.19429351,0.87465624,,,
1212.2252,0.485784,0.18662797,0.87566382,,,
1212.3235,0.409978,0.18248537,0.876255,,,
1212.4218,0.477471,0.18617163,0.87577744,,,
1212.5201,0.533608,0.18899482,0.87529971,,,
1212.6184,0.455319,0.18449208,0.87461104,,,
1212.7167,0.372406,0.17999956,0.87245525,,,
1212.8149,0.360172,0.17919711,0.87029884,,,
1212.9132,0.35936,0.17881456,0.8681418,,,
1213.0115,0.475473,0.18492094,0.86582308,,,
1213.1098,0.462438,0.18480885,0.86347967,,,
1213.2081,0.485822,0.18592638,0.86113558,,,
1213.3064,0.285964,0.17457593,0.86105946,,,
1213.4047,0.465282,0.18489897,0.8618861,,,
1213.503,0.480504,0.18560595,0.86271293,,,
1213.6013,0.476682,0.18530055,0.86143614,,,
1213.6996,0.529781,0.18779457,0.857688,,,
1213.7979,0.477384,0.18528527,0.85393881,,,
1213.8962,0.54722,0.19022137,0.85166417,,,
1213.9945,0.667662,0.19798486,0.85273118,,,
1214.0928,0.768907,0.20299491,0.85379844,,,
1214.1911,0.825342,0.20600052,0.85468786,,,
1214.2894,1.24759,0.22521558,0.85457959,,,
1214.3877,1.2246,0.22196979,0.85447127,,,
1214.486,1.51961,0.23440024,0.85436287,,,
1214.5842,1.41968,0.22998004,0.84817413,,,
1214.6825,1.37079,0.22818718,0.8412779,,,
1214.7808,1.00162,0.2112449,0.83437976,,,
1214.8791,0.973998,0.20990917,0.82255357,,,
1214.9774,0.61773,0.19197707,0.80900357,,,
1215.0757,0.439032,0.18235748,0.79544985,,,
1215.174,0.320947,0.17528114,0.74959396,,,
1215.2723,0.218748,0.16920657,0.66952288,,,
1215.3706,0.153305,0.16500719,0.58942995,,,
1215.4689,0.114633,0.16280638,0.5191939,,,
1215.5672,0.124934,0.16298732,0.46891919,,,
1215.6655,0.044918,0.15829665,0.41863077,,,
1215.7638,0.220543,0.1690458,0.37366064,,,
1215.8621,0.311052,0.1740966,0.39405017,,,
1215.9604,0.85369,0.20292901,0.41444523,,,
1216.0587,1.98564,0.25019759,0.43484583,,,
1216.157,3.10099,0.28776373,0.53848416,,,
1216.2553,4.98418,0.33961346,0.64933233,,,
1216.3535,5.06495,0.34162662,0.76021062,,,
1216.4518,5.56387,0.35371818,0.81522697,,,
1216.5501,6.03697,0.36445694,0.84211447,,,
1216.6484,5.70336,0.35698423,0.86900925,,,
