WAVE,FLUX,ERR,CONT,Z,Transitions,SplineRanges
1276.273871,9.75E-01,5.12E-02,1.02714419,,,
1276.372102,1.07E+00,5.52E-02,1.02307073,,,
1276.470332,9.23E-01,5.17E-02,1.01899685,,,
1276.568563,1.07E+00,5.56E-02,1.01492254,,,
1276.666794,9.23E-01,5.22E-02,1.00525307,,,
1276.765024,9.11E-01,4.96E-02,0.99295228,,,
1276.863255,9.28E-01,4.94E-02,0.98065024,,,
1276.961486,9.96E-01,5.08E-02,0.97615958,,,
1277.059717,1.02E+00,5.14E-02,0.98827245,,,
1277.157947,1.00E+00,5.10E-02,1.00038652,,,
1277.256178,9.75E-01,5.04E-02,1.0125018,,,
1277.354409,9.88E-01,5.06E-02,1.01560338,,,
1277.452639,1.04E+00,5.17E-02,1.01833931,,,
1277.55087,9.46E-01,4.98E-02,1.02107552,,,
1277.649101,9.35E-01,4.96E-02,1.02204455,,,
1277.747332,1.00E+00,5.10E-02,1.02184512,,,
1277.845562,1.08E+00,5.25E-02,1.02164567,,,
1277.943793,1.04E+00,5.18E-02,1.0205363,,,
1278.042024,1.04E+00,5.18E-02,1.0165731,,,
1278.140254,1.09E+00,5.28E-02,1.01260949,,,
1278.238485,1.12E+00,5.33E-02,1.00864548,,,
1278.336716,1.03E+00,5.17E-02,1.00778622,,,
1278.434947,1.05E+00,5.19E-02,1.00733921,,,
1278.533177,1.02E+00,5.13E-02,1.00689215,,,
1278.631408,1.06E+00,5.21E-02,0.99890096,,,
1278.729639,9.30E-01,4.95E-02,0.98404977,,,
1278.827869,1.04E+00,5.18E-02,0.96919708,,,
1278.9261,1.01E+00,5.12E-02,0.9562504,,,
1279.024331,9.21E-01,4.93E-02,0.97233549,,,
1279.122562,9.01E-01,4.89E-02,0.98842217,,,
1279.220792,1.07E+00,5.23E-02,1.00451046,,,
1279.319023,9.83E-01,5.06E-02,1.01184031,,,
1279.417254,1.02E+00,5.14E-02,1.01546381,,,
1279.515484,9.53E-01,5.00E-02,1.01908767,,,
1279.613715,9.92E-01,5.15E-02,1.02113493,,,
1279.711946,9.85E-01,5.27E-02,1.02017066,,,
1279.810177,1.01E+00,5.32E-02,1.01920628,,,
1279.908407,1.01E+00,5.35E-02,1.01824179,,,
1280.006638,1.02E+00,5.38E-02,1.01996361,,,
1280.104869,9.76E-01,5.10E-02,1.02173083,,,
1280.2031,1.03E+00,5.17E-02,1.02349822,,,
1280.30133,1.06E+00,5.22E-02,1.02437966,,,
1280.399561,1.08E+00,5.26E-02,1.02472824,,,
1280.497792,9.72E-01,5.05E-02,1.02507685,,,
1280.596022,9.99E-01,5.11E-02,1.02526903,,,
1280.694253,9.93E-01,5.09E-02,1.0250283,,,
1280.792484,9.09E-01,4.93E-02,1.02478753,,,
1280.890715,9.81E-01,5.08E-02,1.02454672,,,
1280.988945,9.58E-01,5.03E-02,1.02091374,,,
1281.087176,9.53E-01,5.02E-02,1.01644986,,,
1281.185407,1.01E+00,5.13E-02,1.01198553,,,
1281.283637,1.02E+00,5.16E-02,1.00818709,,,
1281.381868,1.02E+00,5.16E-02,1.00522164,,,
1281.480099,1.01E+00,5.14E-02,1.00225589,,,
1281.57833,9.87E-01,5.09E-02,0.99976371,,,
1281.67656,9.50E-01,5.02E-02,1.0023504,,,
1281.774791,9.76E-01,5.07E-02,1.00493734,,,
1281.873022,1.00E+00,5.12E-02,1.00752452,,,
1281.971252,1.07E+00,5.26E-02,1.00797774,,,
1282.069483,9.91E-01,5.11E-02,1.00762188,,,
1282.167714,1.09E+00,5.29E-02,1.00726596,,,
1282.265945,1.04E+00,5.20E-02,1.00823543,,,
1282.364175,1.13E+00,5.38E-02,1.01149988,,,
1282.462406,1.35E+00,5.77E-02,1.01476464,,,
1282.560637,1.53E+00,6.08E-02,1.01802972,,,
1282.658867,1.69E+00,6.34E-02,1.01827818,,,
1282.757098,1.71E+00,6.37E-02,1.01821078,,,
1282.855329,1.60E+00,6.19E-02,1.01814336,,,
1282.95356,1.42E+00,5.88E-02,1.01678124,,,
1283.05179,1.18E+00,5.47E-02,1.01433802,,,
1283.150021,1.35E+00,5.76E-02,1.01189455,,,
1283.248252,1.42E+00,5.90E-02,1.00859888,,,
1283.346482,1.52E+00,6.07E-02,1.00157442,,,
1283.444713,1.47E+00,5.98E-02,0.99454925,,,
1283.542944,1.32E+00,5.73E-02,0.98752338,,,
1283.641175,1.21E+00,5.54E-02,0.98393262,,,
1283.739405,1.12E+00,5.37E-02,0.98106646,,,
1283.837636,1.04E+00,5.22E-02,0.9782,,,
1283.935867,9.77E-01,5.09E-02,0.97313553,,,
1284.034097,9.40E-01,5.01E-02,0.96424493,,,
1284.132328,9.49E-01,5.04E-02,0.95535344,,,
1284.230559,9.73E-01,5.08E-02,0.94659559,,,
1284.32879,9.54E-01,5.05E-02,0.96055163,,,
1284.42702,9.80E-01,5.13E-02,0.97450904,,,
1284.525251,1.14E+00,5.62E-02,0.98846783,,,
1284.623482,1.02E+00,5.43E-02,0.99686827,,,
1284.721712,9.45E-01,5.27E-02,1.00221814,,,
1284.819943,9.44E-01,5.30E-02,1.00756853,,,
1284.918174,8.62E-01,4.92E-02,1.01161872,,,
1285.016405,6.50E-01,4.36E-02,1.00992983,,,
1285.114635,4.48E-01,3.80E-02,1.00824075,,,
1285.212866,5.88E-01,4.19E-02,1.0065515,,,
1285.311097,8.17E-01,4.75E-02,1.00540057,,,
1285.409328,1.25E+00,5.62E-02,1.00436313,,,
1285.507558,1.37E+00,5.83E-02,1.00332559,,,
1285.605789,1.66E+00,6.31E-02,0.99992611,,,
1285.70402,1.81E+00,6.54E-02,0.99381469,,,
1285.80225,1.69E+00,6.35E-02,0.98770265,,,
1285.900481,1.70E+00,6.37E-02,0.98162962,,,
1285.998712,1.53E+00,6.10E-02,0.98403871,,,
1286.096943,1.34E+00,5.78E-02,0.98644803,,,
1286.195173,1.34E+00,8.74E-02,0.98885757,,,
1286.293404,1.08E+00,8.06E-02,0.99183283,,,
1286.391635,1.12E+00,5.96E-02,0.99511872,,,
1286.489865,1.18E+00,5.49E-02,0.99840493,,,
1286.588096,1.23E+00,5.59E-02,1.00166165,,,
1286.686327,1.18E+00,5.49E-02,1.00484404,,,
1286.784558,1.31E+00,5.75E-02,1.00802673,,,
1286.882788,1.31E+00,5.74E-02,1.01120973,,,
1286.981019,1.21E+00,5.55E-02,1.01066013,,,
1287.07925,1.27E+00,5.67E-02,1.00931605,,,
1287.17748,1.06E+00,5.28E-02,1.00797182,,,
1287.275711,1.11E+00,5.38E-02,1.00324547,,,
1287.373942,1.06E+00,5.28E-02,0.99463585,,,
1287.472173,1.09E+00,5.34E-02,0.98602537,,,
1287.570403,1.05E+00,5.27E-02,0.97875187,,,
1287.668634,1.01E+00,5.18E-02,0.9828442,,,
1287.766865,9.47E-01,5.07E-02,0.98693693,,,
1287.865095,1.03E+00,5.36E-02,0.99103005,,,
1287.963326,9.74E-01,5.28E-02,0.98994537,,,
1288.061557,1.08E+00,5.50E-02,0.98600318,,,
1288.159788,9.74E-01,5.30E-02,0.9820606,,,
1288.258018,9.11E-01,5.03E-02,0.98120193,,,
1288.356249,9.15E-01,4.99E-02,0.98806515,,,
1288.45448,9.11E-01,4.98E-02,0.99492904,,,
1288.55271,1.04E+00,5.25E-02,1.00179359,,,
1288.650941,9.80E-01,5.12E-02,1.00135085,,,
1288.749172,9.82E-01,5.13E-02,1.00031716,,,
1288.847403,9.24E-01,5.01E-02,0.99928335,,,
1288.945633,1.07E+00,5.31E-02,0.99651743,,,
1289.043864,9.73E-01,5.12E-02,0.99175279,,,
1289.142095,9.89E-01,5.14E-02,0.98698768,,,
1289.240325,1.05E+00,5.27E-02,0.9832347,,,
1289.338556,1.05E+00,5.27E-02,0.98808447,,,
1289.436787,1.03E+00,5.33E-02,0.9929347,,,
1289.535018,9.85E-01,6.71E-02,0.9977854,,,
1289.633248,1.03E+00,6.94E-02,1.00038417,,,
1289.731479,1.03E+00,5.61E-02,1.00174031,,,
1289.82971,9.87E-01,5.14E-02,1.00309658,,,
1289.92794,9.59E-01,5.09E-02,1.004149,,,
1290.026171,1.00E+00,5.17E-02,1.00443582,,,
1290.124402,9.02E-01,4.97E-02,1.00472267,,,
1290.222633,1.05E+00,5.27E-02,1.00500953,,,
1290.320863,9.57E-01,5.08E-02,1.00397642,,,
1290.419094,9.75E-01,5.12E-02,1.00283646,,,
1290.517325,9.23E-01,5.01E-02,1.00169638,,,
1290.615556,9.65E-01,5.10E-02,0.99789864,,,
1290.713786,9.31E-01,5.03E-02,0.99103423,,,
1290.812017,9.88E-01,5.15E-02,0.98416913,,,
1290.910248,9.29E-01,5.03E-02,0.976657,,,
1291.008478,1.05E+00,5.27E-02,0.96357969,,,
1291.106709,1.08E+00,5.33E-02,0.95050108,,,
1291.20494,9.64E-01,5.10E-02,0.93742119,,,
1291.303171,9.56E-01,5.08E-02,0.93489006,,,
1291.401401,9.22E-01,5.01E-02,0.93821181,,,
1291.499632,8.60E-01,4.88E-02,0.94153388,,,
1291.597863,1.00E+00,5.18E-02,0.94760121,,,
1291.696093,9.95E-01,5.17E-02,0.96058327,,,
1291.794324,1.05E+00,5.28E-02,0.9735666,,,
1291.892555,9.88E-01,5.15E-02,0.98655119,,,
1291.990786,9.45E-01,5.06E-02,0.98993341,,,
1292.089016,1.00E+00,5.18E-02,0.99123705,,,
1292.187247,1.04E+00,5.26E-02,0.99254081,,,
1292.285478,1.05E+00,5.27E-02,0.99437836,,,
1292.383708,1.08E+00,5.34E-02,0.99683489,,,
1292.481939,9.09E-01,4.99E-02,0.99929166,,,
1292.58017,9.45E-01,5.07E-02,1.00173932,,,
1292.678401,1.05E+00,5.37E-02,0.99990853,,,
1292.776631,1.09E+00,5.57E-02,0.99807755,,,
1292.874862,8.97E-01,5.16E-02,0.99624639,,,
1292.973093,9.87E-01,5.41E-02,0.9905783,,,
1293.071323,1.07E+00,5.66E-02,0.98276953,,,
1293.169554,1.01E+00,5.36E-02,0.97495998,,,
1293.267785,9.63E-01,5.11E-02,0.96941569,,,
1293.366016,9.01E-01,4.98E-02,0.97412122,,,
1293.464246,1.01E+00,5.21E-02,0.97882721,,,
1293.562477,9.94E-01,5.17E-02,0.98353365,,,
1293.660708,9.92E-01,5.17E-02,0.98440467,,,
1293.758938,9.88E-01,5.16E-02,0.98444542,,,
1293.857169,9.56E-01,5.09E-02,0.98448618,,,
1293.9554,1.01E+00,5.22E-02,0.98071406,,,
1294.053631,9.46E-01,5.08E-02,0.97016068,,,
1294.151861,9.10E-01,5.00E-02,0.95960626,,,
1294.250092,9.16E-01,5.01E-02,0.94902462,,,
1294.348323,8.64E-01,4.90E-02,0.91051844,,,
1294.446553,8.98E-01,4.97E-02,0.87200849,,,
1294.544784,8.84E-01,4.94E-02,0.83349478,,,
1294.643015,8.50E-01,4.87E-02,0.83652475,,,
1294.741246,8.76E-01,4.93E-02,0.8749425,,,
1294.839476,9.17E-01,5.02E-02,0.91336398,,,
1294.937707,9.87E-01,5.17E-02,0.94670325,,,
1295.035938,1.00E+00,5.20E-02,0.95684587,,,
1295.134168,1.02E+00,5.24E-02,0.96698947,,,
1295.232399,1.03E+00,5.26E-02,0.97713404,,,
1295.33063,9.43E-01,5.07E-02,0.98054334,,,
1295.428861,1.01E+00,5.21E-02,0.98131913,,,
1295.527091,1.02E+00,5.22E-02,0.98209499,,,
1295.625322,9.57E-01,5.10E-02,0.97930365,,,
1295.723553,9.49E-01,5.08E-02,0.970168,,,
1295.821783,8.53E-01,4.87E-02,0.96103145,,,
1295.920014,8.86E-01,4.95E-02,0.95189401,,,
1296.018245,9.85E-01,5.23E-02,0.93079345,,,
1296.116476,9.79E-01,5.28E-02,0.90832901,,,
1296.214706,8.26E-01,4.95E-02,0.88586238,,,
1296.312937,9.11E-01,5.18E-02,0.87754245,,,
1296.411168,8.06E-01,4.98E-02,0.88745802,,,
1296.509399,7.83E-01,4.83E-02,0.89737454,,,
1296.607629,7.98E-01,4.76E-02,0.9078501,,,
1296.70586,7.26E-01,4.59E-02,0.92493162,,,
1296.804091,7.48E-01,4.65E-02,0.94201478,,,
1296.902321,7.91E-01,4.74E-02,0.9590996,,,
1297.000552,8.32E-01,4.84E-02,0.96854428,,,
1297.098783,9.24E-01,5.04E-02,0.97324652,,,
1297.197014,9.43E-01,5.07E-02,0.9779492,,,
1297.295244,9.50E-01,5.09E-02,0.98131803,,,
1297.393475,8.43E-01,4.86E-02,0.9774066,,,
1297.491706,1.01E+00,5.21E-02,0.97349478,,,
1297.589936,9.26E-01,5.04E-02,0.96958258,,,
1297.688167,8.75E-01,4.93E-02,0.97187755,,,
1297.786398,8.48E-01,4.87E-02,0.97576468,,,
1297.884629,8.44E-01,4.86E-02,0.97965218,,,
1297.982859,8.80E-01,4.94E-02,0.98263931,,,
1298.08109,1.00E+00,5.20E-02,0.98383868,,,
1298.179321,9.71E-01,5.14E-02,0.98503815,,,
1298.277551,9.10E-01,5.01E-02,0.98623772,,,
1298.375782,9.10E-01,5.01E-02,0.96635553,,,
1298.474013,9.35E-01,5.06E-02,0.94592583,,,
1298.572244,8.80E-01,4.94E-02,0.92549414,,,
1298.670474,7.95E-01,4.75E-02,0.89216325,,,
1298.768705,8.78E-01,4.93E-02,0.84662822,,,
1298.866936,8.03E-01,4.77E-02,0.80108878,,,
1298.965166,8.36E-01,4.85E-02,0.76055239,,,
1299.063397,8.23E-01,4.82E-02,0.80950279,,,
1299.161628,8.18E-01,4.80E-02,0.85845793,,,
1299.259859,8.05E-01,4.77E-02,0.90741779,,,
1299.358089,9.12E-01,5.00E-02,0.93377967,,,
1299.45632,9.30E-01,5.04E-02,0.95011922,,,
1299.554551,9.85E-01,5.16E-02,0.96646035,,,
1299.652781,8.66E-01,4.91E-02,0.97891957,,,
1299.751012,1.08E+00,5.34E-02,0.97851419,,,
1299.849243,1.10E+00,5.39E-02,0.97810875,,,
1299.947474,1.06E+00,5.31E-02,0.97770327,,,
1300.045704,9.63E-01,5.12E-02,0.974415,,,
1300.143935,9.41E-01,5.06E-02,0.97027003,,,
1300.242166,8.93E-01,4.97E-02,0.96612466,,,
1300.340396,9.35E-01,5.06E-02,0.96287303,,,
1300.438627,9.62E-01,5.11E-02,0.96090391,,,
1300.536858,9.56E-01,5.10E-02,0.95893458,,,
1300.635089,8.74E-01,4.92E-02,0.95696506,,,
1300.733319,8.62E-01,4.90E-02,0.95510037,,,
1300.83155,9.60E-01,5.10E-02,0.95324104,,,
1300.929781,8.70E-01,5.01E-02,0.95138151,,,
1301.028011,8.65E-01,5.19E-02,0.95340783,,,
1301.126242,9.55E-01,5.39E-02,0.95949603,,,
1301.224473,8.58E-01,5.18E-02,0.9655848,,,
1301.322704,8.39E-01,5.09E-02,0.9716109,,,
1301.420934,8.32E-01,4.88E-02,0.97544748,,,
1301.519165,9.26E-01,5.04E-02,0.97928443,,,
1301.617396,9.60E-01,5.10E-02,0.98312173,,,
1301.715627,8.59E-01,4.89E-02,0.98536687,,,
1301.813857,8.56E-01,4.89E-02,0.98682008,,,
1301.912088,8.16E-01,4.80E-02,0.98827343,,,
1302.010319,8.70E-01,4.91E-02,0.98940467,,,
1302.108549,8.54E-01,4.88E-02,0.98930103,,,
1302.20678,9.01E-01,4.98E-02,0.98919738,,,
1302.305011,9.02E-01,4.98E-02,0.98909371,,,
1302.403242,9.14E-01,5.01E-02,0.98839354,,,
1302.501472,9.37E-01,5.06E-02,0.98749027,,,
1302.599703,9.52E-01,5.09E-02,0.98658689,,,
1302.697934,8.96E-01,4.98E-02,0.98114438,,,
1302.796164,1.03E+00,5.25E-02,0.96425283,,,
1302.894395,9.69E-01,5.13E-02,0.94735963,,,
1302.992626,8.83E-01,4.95E-02,0.93046481,,,
1303.090857,9.07E-01,5.00E-02,0.89009871,,,
1303.189087,8.49E-01,4.87E-02,0.84782377,,,
1303.287318,8.07E-01,4.79E-02,0.80554476,,,
1303.385549,8.53E-01,4.88E-02,0.80264605,,,
1303.483779,8.20E-01,4.81E-02,0.84523787,,,
1303.58201,9.04E-01,4.99E-02,0.88783378,,,
1303.680241,9.52E-01,5.10E-02,0.930384,,,
1303.778472,9.52E-01,5.10E-02,0.94686146,,,
1303.876702,8.67E-01,4.91E-02,0.96334049,,,
1303.974933,9.33E-01,5.06E-02,0.9798211,,,
1304.073164,8.86E-01,4.95E-02,0.98731634,,,
1304.171394,8.81E-01,4.94E-02,0.98718755,,,
1304.269625,9.77E-01,5.22E-02,0.98705875,,,
1304.367856,9.20E-01,5.23E-02,0.98652991,,,
1304.466087,9.73E-01,5.35E-02,0.98420336,,,
1304.564317,1.06E+00,5.55E-02,0.98187657,,,
1304.662548,9.49E-01,5.27E-02,0.97954955,,,
1304.760779,9.72E-01,5.17E-02,0.97779858,,,
1304.859009,1.04E+00,5.28E-02,0.9762703,,,
1304.95724,1.01E+00,5.21E-02,0.97474186,,,
1305.055471,1.04E+00,5.28E-02,0.97116964,,,
1305.153702,1.07E+00,5.33E-02,0.96174995,,,
1305.251932,1.08E+00,5.36E-02,0.95232935,,,
1305.350163,9.99E-01,5.20E-02,0.94290783,,,
1305.448394,9.50E-01,5.10E-02,0.94077783,,,
1305.546624,9.45E-01,5.09E-02,0.94049243,,,
