WAVE,FLUX,ERR,CONT,Z,Transitions,SplineRanges
1124.3396,1.1914753,0.11082664,1.0067561,,,
1124.4375,1.1113176,0.10811798,1.0115433,,,
1124.5354,0.95252812,0.10259002,1.0095679,,,
1124.6333,0.85093112,0.098866211,1.0075923,,,
1124.7312,0.57920727,0.087649574,1.0056163,,,
1124.8291,0.59352255,0.088395616,1.00364,,,
1124.927,0.90074997,0.10028834,1.0045026,,,
1125.0249,1.1597689,0.10936979,1.0189268,,,
1125.1228,1.2588795,0.11249154,1.0333531,,,
1125.2207,1.124127,0.10795302,1.0477815,,,
1125.3186,1.1342636,0.10828588,1.0622119,,,
1125.4165,1.2450858,0.11171989,1.0766444,,,
1125.5144,1.1088579,0.10733926,1.085811,,,
1125.6123,1.2713023,0.11249971,1.0907698,,,
1125.7102,1.0543379,0.10535685,1.0957293,,,
1125.8081,1.1652242,0.10898981,1.1006895,,,
1125.906,1.0270685,0.10445789,1.1056504,,,
1126.0039,1.2480204,0.11129955,1.110612,,,
1126.1018,1.2368226,0.11078948,1.1107867,,,
1126.1997,1.0260345,0.10411004,1.1106416,,,
1126.2976,1.0776627,0.10582943,1.1104965,,,
1126.3955,1.2963999,0.11579048,1.1103513,,,
1126.4934,0.98853829,0.10729248,1.1102061,,,
1126.5913,1.1576858,0.113661,1.1103809,,,
1126.6892,1.046183,0.10912557,1.1112392,,,
1126.7871,1.0384806,0.10770185,1.1120976,,,
1126.885,1.1350842,0.10729714,1.1129561,,,
1126.9829,1.3036536,0.11229948,1.1138147,,,
1127.0808,1.1730489,0.10821232,1.1146734,,,
1127.1787,1.0975843,0.10568072,1.1088584,,,
1127.2766,1.1278781,0.10675551,1.1002049,,,
1127.3745,1.0384033,0.10348126,1.0915501,,,
1127.4724,0.98169584,0.10143865,1.082894,,,
1127.5703,0.90742171,0.098898302,1.0742366,,,
1127.6682,0.88517079,0.097988703,1.065578,,,
1127.7661,0.91464082,0.09859301,1.029013,,,
1127.864,0.83549815,0.095932394,0.99190044,,,
1127.9619,0.57281694,0.085211238,0.95478253,,,
1128.0598,0.61307227,0.086605301,0.91765927,,,
1128.1577,0.59170306,0.085879766,0.88053065,,,
1128.2556,0.68364488,0.089763059,0.8617934,,,
1128.3535,0.74331472,0.091881313,0.87524083,,,
1128.4514,0.74655463,0.091823179,0.88869017,,,
1128.5493,0.8127731,0.0941104,0.90214144,,,
1128.6472,0.86959718,0.096482423,0.91559462,,,
1128.7451,0.93497717,0.098679433,0.92904972,,,
1128.843,0.98588129,0.10039905,0.96193675,,,
1128.9409,0.95396911,0.098941897,1.0014719,,,
1129.0388,1.0185223,0.101302,1.0410128,,,
1129.1367,1.0329719,0.10168604,1.0805593,,,
1129.2346,1.2694958,0.10937742,1.1201114,,,
1129.3325,1.0258644,0.1013256,1.1586656,,,
1129.4304,1.2657458,0.10902802,1.1592234,,,
1129.5283,1.1889804,0.10647805,1.1597813,,,
1129.6262,1.2211509,0.10745279,1.1603392,,,
1129.7241,1.2129208,0.10692469,1.1608971,,,
1129.822,1.2402648,0.10765561,1.1614552,,,
1129.9199,1.2982737,0.10936933,1.1568621,,,
1130.0178,1.3559429,0.11094417,1.1447702,,,
1130.1157,1.158292,0.10479813,1.1326765,,,
1130.2136,1.1410713,0.10412391,1.1205811,,,
1130.3115,1.1199131,0.10340907,1.1084839,,,
1130.4094,1.0541196,0.10105441,1.0963849,,,
1130.5073,1.3020549,0.10864843,1.1036441,,,
1130.6052,1.3181085,0.10906075,1.119694,,,
1130.7031,1.1865233,0.1050127,1.1357463,,,
1130.801,1.2439661,0.10656828,1.1518008,,,
1130.8989,1.0734216,0.10116526,1.1678576,,,
1130.9968,1.1510466,0.10342026,1.1832891,,,
1131.0947,1.293357,0.10787898,1.1902905,,,
1131.1926,1.3280621,0.11014268,1.197293,,,
1131.2905,1.2845585,0.11087171,1.2042964,,,
1131.3884,1.2853805,0.11052627,1.2113008,,,
1131.4863,1.2018298,0.10752783,1.2183062,,,
1131.5842,1.252732,0.10875064,1.222534,,,
1131.6821,1.3265741,0.10849031,1.2233768,,,
1131.78,1.2096296,0.10449261,1.2242197,,,
1131.8779,1.130504,0.10178507,1.2250627,,,
1131.9758,1.1766477,0.10329086,1.2259058,,,
1132.0737,1.0540318,0.099267401,1.226749,,,
1132.1716,1.2120719,0.10408336,1.2256637,,,
1132.2695,1.181742,0.10301391,1.2238694,,,
1132.3674,1.1208485,0.10100761,1.2220749,,,
1132.4653,0.94550363,0.095284127,1.2202801,,,
1132.5632,1.0391804,0.097934041,1.218485,,,
1132.6611,1.1622296,0.10185208,1.2167577,,,
1132.759,1.0688979,0.098955768,1.2155655,,,
1132.8569,1.2224995,0.10366967,1.2143731,,,
1132.9548,1.1418287,0.10104132,1.2131805,,,
1133.0527,1.2660019,0.10470492,1.2119878,,,
1133.1506,1.2041639,0.10275594,1.2107948,,,
1133.2485,1.1356374,0.10049583,1.209173,,,
1133.3464,1.1417857,0.10057259,1.2068898,,,
1133.4443,1.3470158,0.10661148,1.2046062,,,
1133.5422,1.2390074,0.103149,1.2023222,,,
1133.6401,1.1679938,0.10096872,1.2000379,,,
1133.738,1.156864,0.10061229,1.1977533,,,
1133.8359,1.1563633,0.1005805,1.1935541,,,
1133.9338,1.0711187,0.09780281,1.1884225,,,
1134.0317,1.1674718,0.10066778,1.1832901,,,
1134.1296,1.11295,0.09876165,1.1781569,,,
1134.2275,1.1631991,0.10014171,1.173023,,,
1134.3254,1.222712,0.10194085,1.168233,,,
1134.4233,1.2029195,0.10142713,1.1693227,,,
1134.5212,1.2185396,0.10163145,1.1704124,,,
1134.6191,1.2539995,0.10429834,1.1715024,,,
1134.717,1.3208008,0.10951211,1.1725924,,,
1134.8149,1.184786,0.10491344,1.1736826,,,
1134.9128,1.3350184,0.1090117,1.1763577,,,
1135.0107,1.239306,0.10582057,1.1821842,,,
1135.1086,1.3310745,0.10471772,1.1880116,,,
1135.2065,1.3107148,0.10344628,1.1938398,,,
1135.3044,1.278066,0.10269096,1.1996688,,,
1135.4023,1.1769989,0.099418862,1.2054986,,,
1135.5002,1.0068777,0.094039478,1.2079106,,,
1135.5981,1.2380277,0.10124034,1.2089678,,,
1135.696,1.2363086,0.10085664,1.2100252,,,
1135.7939,1.1983152,0.099983712,1.2110827,,,
1135.8918,1.2024097,0.10002259,1.2121404,,,
1135.9897,1.2921759,0.10247785,1.2131981,,,
1136.0876,1.1515661,0.098285786,1.2116019,,,
1136.1855,1.1283474,0.097538765,1.2099966,,,
1136.2834,1.1327711,0.097606687,1.2083911,,,
1136.3813,1.2801061,0.10179517,1.2067852,,,
1136.4792,1.1411235,0.097688909,1.2051792,,,
1136.5771,1.2605204,0.10122252,1.2040522,,,
1136.675,1.0987742,0.096069151,1.2041829,,,
1136.7729,1.2467021,0.10055498,1.2043136,,,
1136.8708,1.1176741,0.096689095,1.2044442,,,
1136.9687,1.2185926,0.099740268,1.2045749,,,
1137.0666,1.1323177,0.096911676,1.2047056,,,
1137.1645,1.1802547,0.09821244,1.2047665,,,
1137.2624,1.1025723,0.095873556,1.2047913,,,
1137.3603,1.0373057,0.093811744,1.204816,,,
1137.4582,1.2398433,0.10000554,1.2048407,,,
1137.5561,0.88147175,0.088566518,1.2048654,,,
1137.654,1.1601506,0.097374404,1.2048901,,,
1137.7519,1.2356692,0.099474824,1.2041314,,,
1137.8498,1.057055,0.093897617,1.2033207,,,
1137.9477,1.1391884,0.096457329,1.2025099,,,
1138.0456,1.1170555,0.095889908,1.2016989,,,
1138.1435,1.0116246,0.092442796,1.2008878,,,
1138.2414,1.0776662,0.094687646,1.1989307,,,
1138.3393,0.98511348,0.091490141,1.1928742,,,
1138.4372,1.2149961,0.098536947,1.1868169,,,
1138.5351,1.1179242,0.09558123,1.1807587,,,
1138.633,1.1746964,0.09726907,1.1746996,,,
1138.7309,1.2077506,0.09826097,1.1686396,,,
1138.8288,1.0600857,0.093687092,1.1565472,,,
1138.9267,1.1553423,0.096615409,1.1383665,,,
1139.0246,1.1761086,0.097182692,1.1201833,,,
1139.1225,1.0927534,0.094659498,1.1019975,,,
1139.2204,1.1923188,0.097524944,1.0838091,,,
1139.3183,1.1754418,0.097111915,1.0656181,,,
1139.4162,1.1411012,0.096318837,1.0612835,,,
1139.5141,1.2620531,0.10186636,1.0608969,,,
1139.612,1.3823827,0.10584403,1.0605103,,,
1139.7099,1.1130633,0.098011388,1.0601236,,,
1139.8078,1.2502065,0.10211295,1.0597368,,,
1139.9057,1.15565,0.097848876,1.0604448,,,
1140.0036,1.2937375,0.10034315,1.0790879,,,
1140.1015,1.324952,0.1008774,1.0977335,,,
1140.1994,1.1568886,0.095927855,1.1163817,,,
1140.2973,1.0855608,0.093822072,1.1350326,,,
1140.3952,1.1995125,0.09707298,1.153686,,,
1140.4931,1.0856809,0.093739288,1.1641328,,,
1140.591,1.2347994,0.098009384,1.1641447,,,
1140.6889,1.1872661,0.096492823,1.1641567,,,
1140.7868,1.1132274,0.094438821,1.1641686,,,
1140.8847,1.2386414,0.098084265,1.1641805,,,
1140.9826,1.1316518,0.095036935,1.1641924,,,
1141.0805,1.1613702,0.095908224,1.1511342,,,
1141.1784,1.3383607,0.10074359,1.13298,,,
1141.2763,1.1373809,0.094927129,1.1148233,,,
1141.3742,1.1361533,0.094999168,1.096664,,,
1141.4721,1.1537958,0.095582461,1.0785021,,,
1141.57,1.0028099,0.090770592,1.0603408,,,
1141.6679,1.1555095,0.095420889,1.0787361,,,
1141.7658,1.1351091,0.094871599,1.0971341,,,
1141.8637,1.1427127,0.095011272,1.1155345,,,
1141.9616,1.0949305,0.093563306,1.1339376,,,
1142.0595,1.243377,0.09777552,1.1523432,,,
1142.1574,1.2037883,0.096723235,1.1675475,,,
1142.2553,1.0930976,0.093294514,1.1744884,,,
1142.3532,1.1670933,0.095512497,1.1814302,,,
1142.4511,1.1193468,0.094125587,1.188373,,,
1142.549,1.0259272,0.091242071,1.1953168,,,
1142.6469,1.0170071,0.090755352,1.2022615,,,
1142.7448,1.0362477,0.09142296,1.20466,,,
1142.8427,1.0934845,0.093060523,1.2034839,,,
1142.9406,1.2285938,0.1004132,1.2023077,,,
1143.0385,1.1213189,0.097799829,1.2011313,,,
1143.1364,1.1573686,0.099011908,1.1999547,,,
1143.2343,1.1856776,0.10027666,1.1987779,,,
1143.3322,1.0287274,0.09367792,1.1929239,,,
1143.4301,1.0113982,0.090627117,1.1861725,,,
1143.528,1.019111,0.090548584,1.1794202,,,
1143.6259,1.1826683,0.095424582,1.1726669,,,
1143.7238,1.0823982,0.092372757,1.1659126,,,
1143.8217,1.0718824,0.092008088,1.1583601,,,
1143.9196,1.1298515,0.093754432,1.1448698,,,
1144.0175,1.1997329,0.095808678,1.1313777,,,
1144.1154,1.0203622,0.090265643,1.1178836,,,
1144.2133,1.0875143,0.092271688,1.1043876,,,
1144.3111,1.0710979,0.091359661,1.0908898,,,
1144.409,1.119377,0.093043985,1.0807499,,,
1144.5069,1.0636614,0.091003982,1.0785745,,,
1144.6048,1.0015326,0.089316608,1.0763987,,,
1144.7027,1.1210714,0.092941175,1.0742226,,,
1144.8006,1.1543995,0.093938377,1.0720462,,,
1144.8985,1.1244751,0.092940036,1.0698695,,,
1144.9964,1.007008,0.089368103,1.0791196,,,
1145.0943,1.1713662,0.094139892,1.0967422,,,
1145.1922,1.0994421,0.092063944,1.1143672,,,
1145.2901,1.2438931,0.096270449,1.1319947,,,
1145.388,0.99999642,0.089011912,1.1496246,,,
1145.4859,1.1871776,0.094579826,1.1672569,,,
1145.5838,1.1016891,0.09188949,1.1742772,,,
1145.6817,1.233637,0.095670225,1.1795195,,,
1145.7796,1.2360076,0.095692802,1.1847625,,,
1145.8775,1.2194982,0.095154175,1.1900062,,,
1145.9754,1.1306005,0.092604364,1.1952506,,,
1146.0733,1.1598169,0.09345567,1.1997406,,,
1146.1712,1.1625863,0.093532839,1.1994225,,,
1146.2691,1.1863869,0.093841355,1.1991043,,,
1146.367,1.1071464,0.091652427,1.1987861,,,
1146.4649,1.170992,0.093377891,1.1984678,,,
1146.5628,1.2453674,0.095415132,1.1981494,,,
1146.6607,1.13865,0.092433545,1.1975748,,,
1146.7586,1.2291994,0.094958429,1.1966407,,,
1146.8565,1.194454,0.093945896,1.1957064,,,
1146.9544,1.3328529,0.09766496,1.1947719,,,
1147.0523,1.1703442,0.092954063,1.1938374,,,
1147.1502,1.1653583,0.092734188,1.1929026,,,
1147.2481,1.355686,0.098058382,1.1922592,,,
1147.346,1.0428654,0.08924921,1.1917432,,,
1147.4439,1.2116682,0.094084764,1.191227,,,
1147.5418,1.1869709,0.093351447,1.1907109,,,
1147.6397,1.3430627,0.097756116,1.1901946,,,
1147.7376,1.2750685,0.097631705,1.1896782,,,
1147.8355,1.2898614,0.099181352,1.1896023,,,
1147.9334,1.1318802,0.094376375,1.1895899,,,
1148.0313,1.1830291,0.095787603,1.1895776,,,
1148.1292,1.1863521,0.095382137,1.1895652,,,
1148.2271,1.1506841,0.092468826,1.1895528,,,
1148.325,1.2472093,0.094642381,1.1894932,,,
1148.4229,1.2460953,0.094522694,1.189172,,,
1148.5208,1.0909518,0.090093259,1.1888508,,,
1148.6187,1.2037047,0.093196995,1.1885295,,,
1148.7166,1.1588882,0.091947353,1.1882081,,,
1148.8145,1.1776975,0.092396748,1.1878867,,,
1148.9124,1.1692992,0.092149666,1.1874693,,,
1149.0103,1.265537,0.094834174,1.1869265,,,
1149.1082,1.1028615,0.08995953,1.1863837,,,
1149.2061,1.2552683,0.094342677,1.1858407,,,
1149.304,1.043705,0.088190945,1.1852977,,,
1149.4019,1.169303,0.091866775,1.1847546,,,
1149.4998,1.203709,0.09276256,1.1820773,,,
1149.5977,0.92800614,0.084482614,1.1780456,,,
1149.6956,1.1487335,0.090973998,1.1740134,,,
1149.7935,1.1283026,0.090344774,1.1699806,,,
1149.8914,1.0790744,0.088762158,1.1659472,,,
1149.9893,1.1736362,0.091613193,1.1619132,,,
1150.0872,1.1621819,0.09122156,1.1656325,,,
1150.1851,1.1612424,0.09117861,1.1721648,,,
1150.283,1.193053,0.092047373,1.1786979,,,
1150.3809,1.1570355,0.090737466,1.1791128,,,
1150.4788,1.0703828,0.08844471,1.1782409,,,
1150.5767,1.0366528,0.087468239,1.1773689,,,
1150.6746,1.0241765,0.087179947,1.1665429,,,
1150.7725,0.96230125,0.085324397,1.1526174,,,
1150.8704,1.1945359,0.092021326,1.13869,,,
1150.9683,1.2212815,0.092719344,1.1412589,,,
1151.0662,1.0269062,0.087344928,1.147952,,,
1151.1641,1.2614238,0.096298864,1.154646,,,
1151.262,1.16806,0.095559583,1.1638766,,,
1151.3599,1.1969304,0.096702622,1.1740161,,,
1151.4578,1.1857292,0.096235526,1.184157,,,
1151.5557,1.0889733,0.092450616,1.1882642,,,
1151.6536,1.1561547,0.092210306,1.1894206,,,
1151.7515,1.1876073,0.091903706,1.1905771,,,
1151.8494,1.2610109,0.093778719,1.1897387,,,
1151.9473,1.2417772,0.093277357,1.1876068,,,
1152.0452,1.1323095,0.090121476,1.1854746,,,
1152.1431,1.1550866,0.090708461,1.1814902,,,
1152.241,1.1407579,0.090393809,1.1759473,,,
1152.3389,1.1950948,0.091889603,1.1704037,,,
1152.4368,1.0277047,0.087048544,1.1626197,,,
1152.5347,1.0866147,0.088730861,1.1523913,,,
1152.6326,1.255039,0.093566257,1.1421614,,,
1152.7305,1.1650877,0.091051009,1.1403412,,,
1152.8284,1.1452879,0.090506499,1.1503953,,,
1152.9263,1.0926708,0.088888915,1.1604508,,,
1153.0242,1.0544353,0.0878537,1.1668181,,,
1153.1221,1.1806906,0.091419655,1.1687135,,,
1153.22,1.1402187,0.090185694,1.1706092,,,
1153.3179,1.0012319,0.086330909,1.1682962,,,
1153.4158,1.2774022,0.094220273,1.1593208,,,
1153.5137,1.0085481,0.086577567,1.1503442,,,
1153.6116,1.0194486,0.087024327,1.1413681,,,
1153.7095,1.0032273,0.086390437,1.1323946,,,
1153.8074,0.90835027,0.083441103,1.1234198,,,
1153.9053,1.0450305,0.087668364,1.1174962,,,
1154.0032,0.97680484,0.085750582,1.1203182,,,
1154.1011,1.1676802,0.091132133,1.1231406,,,
1154.199,0.97840199,0.085694991,1.1277477,,,
1154.2969,1.0930272,0.089269707,1.1397754,,,
1154.3948,1.1029838,0.089441831,1.1518048,,,
1154.4927,1.0167121,0.086819331,1.162399,,,
1154.5906,1.0744556,0.088688277,1.1634005,,,
1154.6885,1.0611684,0.088187043,1.1644022,,,
1154.7864,1.1135259,0.089937398,1.1649188,,,
1154.8843,1.0363554,0.087586642,1.1585018,,,
1154.9822,1.1128194,0.089796337,1.152084,,,
1155.0801,1.1313191,0.09014011,1.1456765,,,
1155.178,1.1630955,0.091316271,1.1455269,,,
1155.2759,1.1913893,0.091968015,1.1453772,,,
1155.3738,1.3485038,0.096376089,1.1452275,,,
1155.4717,1.226627,0.093200895,1.1457105,,,
1155.5696,1.1500781,0.091046472,1.1462362,,,
1155.6675,1.0902003,0.089377841,1.146762,,,
1155.7654,1.1027346,0.089674917,1.1308986,,,
1155.8633,0.99726514,0.086571629,1.1126288,,,
1155.9612,1.1401644,0.092031452,1.0943565,,,
1156.0591,1.199721,0.095386681,1.1052809,,,
1156.157,1.2439303,0.096422943,1.1231244,,,
1156.2549,1.3354528,0.098777588,1.1409703,,,
1156.3528,1.0825496,0.091177296,1.1474567,,,
1156.4507,0.99351424,0.087526602,1.1500265,,,
1156.5486,1.0644063,0.088912697,1.1525967,,,
1156.6465,1.191195,0.092457665,1.1541795,,,
1156.7444,1.1613089,0.091639399,1.1554876,,,
1156.8423,1.0463985,0.088329036,1.1567958,,,
1156.9402,1.1225666,0.090663688,1.1563909,,,
1157.0381,1.0196318,0.087571297,1.154914,,,
1157.136,1.2096773,0.093203515,1.1534369,,,
